item_id,brand,brand_type,category
62835,1342,Established,12
62836,2422,Established,3
62837,1807,Established,3
62838,2213,Established,3
62839,1342,Established,12
62840,1342,Established,12
62841,1207,Established,3
62842,1776,Established,3
62843,101,Established,12
62844,4467,Established,12
62845,4541,Established,3
62846,5362,Established,13
62847,101,Established,12
62848,687,Established,3
62849,4467,Established,12
62850,4467,Established,12
62851,4467,Established,12
62852,4849,Established,3
62853,4890,Established,12
62854,1408,Established,12
62855,1093,Established,12
62856,5469,Established,12
62857,2074,Established,7
62858,1207,Established,3
62859,5357,Established,12
62860,4897,Established,3
62861,4928,Established,3
62862,1207,Established,3
62863,491,Established,3
62864,1969,Established,12
62865,1776,Established,3
62866,4512,Established,3
62867,5057,Established,3
62868,1836,Established,3
62869,4626,Established,3
62870,687,Established,3
62871,4467,Established,12
62872,4467,Established,12
62873,4467,Established,12
62874,4890,Established,12
62875,176,Established,2
62876,2475,Established,3
62877,2475,Established,3
62878,4890,Established,12
62879,4890,Established,12
62880,5362,Established,13
62881,686,Established,12
62882,771,Established,12
62883,666,Established,3
62884,1207,Established,3
62885,368,Established,12
62886,4412,Established,12
62887,1342,Established,12
62888,1807,Established,3
62889,1878,Established,12
62890,491,Established,3
62891,328,Established,12
62892,4412,Established,12
62893,4700,Established,3
62894,5057,Established,3
62895,46,Established,12
62896,57,Established,12
62897,101,Established,12
62898,4467,Established,12
62899,4467,Established,12
62900,101,Established,12
62901,4467,Established,12
62902,1207,Established,3
62903,1207,Established,3
62904,687,Established,3
62905,687,Established,3
62906,2213,Established,3
62907,1776,Established,3
62908,4700,Established,10
62909,687,Established,3
62910,4525,Established,12
62911,2109,Established,3
62912,619,Established,12
62913,5057,Established,3
62914,56,Local,7
62915,522,Established,3
62916,1144,Established,12
62917,1308,Established,9
62918,5131,Established,2
62919,56,Local,7
62920,4384,Established,9
62921,1278,Established,11
62922,2166,Established,12
62923,4991,Established,3
62924,2147,Established,13
62925,1158,Established,12
62926,1557,Established,7
62927,714,Established,7
62928,714,Established,7
62929,522,Established,3
62930,3709,Established,13
62931,3280,Established,13
62932,1447,Established,7
62933,141,Established,7
62934,1878,Established,12
62935,172,Established,7
62936,2425,Established,13
62937,173,Established,7
62938,103,Established,12
62939,1124,Established,7
62940,378,Established,12
62941,209,Established,7
62942,280,Established,7
62943,1574,Established,12
62944,602,Established,10
62945,929,Established,12
62946,1607,Established,7
62947,1607,Established,7
62948,1607,Established,7
62949,4724,Established,4
62950,2394,Established,12
62951,4523,Established,7
62952,1812,Established,12
62953,948,Established,12
62954,4412,Established,12
62955,4437,Established,12
62956,2007,Established,12
62957,235,Established,7
62958,4437,Established,12
62959,450,Established,12
62960,986,Established,7
62961,678,Established,12
62962,1670,Established,7
62963,1501,Established,12
62964,1229,Established,7
62965,714,Established,7
62966,2479,Established,17
62967,866,Established,7
62968,1760,Established,12
62969,611,Established,7
62970,2058,Established,7
62971,231,Established,7
62972,4437,Established,12
62973,866,Established,17
62974,1025,Established,7
62975,1124,Established,7
62976,56,Local,7
62977,56,Local,7
62978,56,Local,7
62979,1375,Established,7
62980,1470,Established,17
62981,619,Established,12
62982,619,Established,12
62983,848,Established,12
62984,1390,Established,12
62985,1910,Established,12
62986,1631,Established,7
62987,1631,Established,7
62988,1631,Established,7
62989,1154,Established,12
62990,1760,Established,12
62991,4605,Established,12
62992,4605,Established,12
62993,4605,Established,12
62994,1470,Established,12
62995,2394,Established,12
62996,1470,Established,17
62997,5128,Established,7
62998,714,Established,7
62999,56,Local,7
63000,280,Established,7
63001,866,Established,17
63002,1025,Established,7
63003,1124,Established,7
63004,1822,Established,12
63005,686,Established,7
63006,1300,Established,7
63007,133,Established,7
63008,133,Established,7
63009,1025,Established,7
63010,1124,Established,7
63011,1124,Established,7
63012,710,Established,12
63013,209,Established,7
63014,1636,Established,7
63015,597,Established,7
63016,1992,Established,12
63017,4437,Established,12
63018,2095,Established,7
63019,56,Local,7
63020,2074,Established,7
63021,108,Established,12
63022,328,Established,7
63023,771,Established,12
63024,771,Established,12
63025,4358,Established,12
63026,1533,Established,12
63027,4365,Established,17
63028,328,Established,17
63029,328,Established,17
63030,328,Established,17
63031,328,Established,17
63032,1470,Established,17
63033,255,Established,7
63034,4437,Established,12
63035,2111,Established,12
63036,1760,Established,12
63037,1006,Established,12
63038,1470,Established,12
63039,328,Established,17
63040,1470,Established,17
63041,1760,Established,12
63042,172,Established,7
63043,771,Established,12
63044,487,Established,7
63045,771,Established,12
63046,133,Established,7
63047,866,Established,17
63048,866,Established,17
63049,133,Established,7
63050,209,Established,7
63051,1025,Established,7
63052,1124,Established,7
63053,1124,Established,7
63054,1124,Established,7
63055,1025,Established,7
63056,1636,Established,7
63057,56,Local,7
63058,56,Local,7
63059,56,Local,7
63060,5335,Established,7
63061,848,Established,12
63062,1470,Established,12
63063,1910,Established,12
63064,1562,Established,7
63065,56,Local,7
63066,56,Local,7
63067,56,Local,7
63068,714,Established,7
63069,782,Established,7
63070,1470,Established,12
63071,4605,Established,12
63072,5072,Established,12
63073,1229,Established,7
63074,231,Established,7
63075,1702,Established,12
63076,686,Established,7
63077,56,Local,7
63078,159,Established,12
63079,172,Established,7
63080,1025,Established,7
63081,1025,Established,7
63082,1124,Established,7
63083,56,Local,7
63084,209,Established,7
63085,1562,Established,7
63086,771,Established,12
63087,771,Established,12
63088,1006,Established,12
63089,951,Established,12
63090,1910,Established,12
63091,1760,Established,12
63092,1617,Established,12
63093,172,Established,7
63094,2195,Established,12
63095,1122,Established,12
63096,2113,Established,7
63097,328,Established,17
63098,2479,Established,17
63099,866,Established,17
63100,5379,Established,7
63101,209,Established,7
63102,866,Established,17
63103,1025,Established,7
63104,1124,Established,7
63105,209,Established,7
63106,574,Established,7
63107,346,Established,7
63108,1470,Established,12
63109,4358,Established,12
63110,5072,Established,12
63111,1631,Established,7
63112,714,Established,7
63113,172,Established,7
63114,1025,Established,7
63115,172,Established,7
63116,866,Established,17
63117,1025,Established,7
63118,1025,Established,7
63119,1105,Established,7
63120,56,Local,7
63121,56,Local,7
63122,172,Established,7
63123,49,Established,7
63124,619,Established,12
63125,771,Established,12
63126,1910,Established,12
63127,5180,Established,7
63128,1006,Established,12
63129,1421,Established,12
63130,5278,Established,7
63131,4577,Established,13
63132,5128,Established,7
63133,1009,Established,12
63134,269,Established,7
63135,1124,Established,7
63136,1134,Established,7
63137,1470,Established,17
63138,866,Established,17
63139,328,Established,17
63140,2479,Established,17
63141,866,Established,17
63142,866,Established,17
63143,4605,Established,12
63144,4605,Established,12
63145,231,Established,7
63146,686,Established,7
63147,866,Established,17
63148,4360,Established,12
63149,4754,Established,12
63150,56,Local,7
63151,2095,Established,7
63152,56,Local,7
63153,56,Local,7
63154,686,Established,7
63155,2025,Established,7
63156,325,Established,12
63157,374,Established,12
63158,1788,Established,12
63159,4605,Established,12
63160,4829,Established,17
63161,4724,Established,4
63162,866,Established,12
63163,4358,Established,12
63164,328,Established,17
63165,328,Established,17
63166,787,Established,7
63167,1124,Established,7
63168,1101,Established,7
63169,2247,Established,12
63170,56,Local,7
63171,866,Established,17
63172,866,Established,17
63173,866,Established,17
63174,1025,Established,7
63175,1124,Established,7
63176,4360,Established,12
63177,56,Local,7
63178,56,Local,7
63179,1209,Established,7
63180,808,Local,12
63181,4431,Established,12
63182,4437,Established,12
63183,546,Established,13
63184,1025,Established,7
63185,1025,Established,7
63186,1025,Established,7
63187,1124,Established,7
63188,4859,Established,12
63189,56,Local,7
63190,56,Local,7
63191,1768,Established,7
63192,328,Established,17
63193,374,Established,12
63194,4431,Established,12
63195,1760,Established,12
63196,328,Established,17
63197,2113,Established,7
63198,5160,Established,12
63199,133,Established,7
63200,1025,Established,7
63201,1124,Established,7
63202,56,Local,7
63203,1636,Established,7
63204,56,Local,7
63205,56,Local,7
63206,346,Established,7
63207,1221,Established,7
63208,374,Established,12
63209,374,Established,12
63210,771,Established,12
63211,771,Established,12
63212,2082,Established,12
63213,2071,Established,12
63214,1006,Established,12
63215,1006,Established,12
63216,4365,Established,17
63217,623,Established,9
63218,871,Established,7
63219,1500,Established,7
63220,1470,Established,17
63221,1124,Established,7
63222,1760,Established,12
63223,1941,Established,12
63224,138,Established,12
63225,1300,Established,7
63226,686,Established,7
63227,328,Established,17
63228,133,Established,7
63229,133,Established,7
63230,686,Established,7
63231,866,Established,17
63232,1025,Established,7
63233,4754,Established,12
63234,328,Established,17
63235,328,Established,17
63236,56,Local,7
63237,235,Established,7
63238,619,Established,12
63239,1910,Established,12
63240,4431,Established,12
63241,46,Established,12
63242,1229,Established,7
63243,2113,Established,7
63244,328,Established,17
63245,209,Established,7
63246,866,Established,17
63247,1025,Established,7
63248,1025,Established,7
63249,1124,Established,7
63250,1105,Established,7
63251,209,Established,7
63252,1636,Established,7
63253,56,Local,7
63254,559,Established,7
63255,597,Established,7
63256,1375,Established,7
63257,619,Established,12
63258,2082,Established,12
63259,4431,Established,12
63260,4431,Established,12
63261,5074,Established,12
63262,714,Established,7
63263,1101,Established,7
63264,1760,Established,12
63265,1229,Established,7
63266,4605,Established,12
63267,866,Established,17
63268,1025,Established,7
63269,1124,Established,7
63270,1105,Established,7
63271,1124,Established,7
63272,1822,Established,12
63273,4360,Established,17
63274,56,Local,7
63275,56,Local,7
63276,1470,Established,17
63277,1470,Established,17
63278,56,Local,7
63279,56,Local,7
63280,231,Established,7
63281,2074,Established,7
63282,4676,Established,7
63283,2082,Established,12
63284,4302,Established,12
63285,4431,Established,12
63286,4605,Established,12
63287,4948,Established,12
63288,5074,Established,12
63289,866,Established,17
63290,866,Established,17
63291,866,Established,17
63292,1025,Established,7
63293,56,Local,7
63294,209,Established,7
63295,56,Local,7
63296,56,Local,7
63297,56,Local,7
63298,4728,Established,12
63299,56,Local,7
63300,2479,Established,17
63301,56,Local,7
63302,1124,Established,7
63303,1221,Established,7
63304,56,Local,7
63305,673,Established,12
63306,1124,Established,7
63307,3837,Established,13
63308,1124,Established,7
63309,1144,Established,12
63310,1025,Established,7
63311,4676,Established,7
63312,1025,Established,7
63313,56,Local,7
63314,686,Established,7
63315,2095,Established,7
63316,762,Established,2
63317,209,Established,7
63318,1124,Established,7
63319,1124,Established,7
63320,209,Established,7
63321,468,Established,2
63322,611,Established,7
63323,56,Local,7
63324,1101,Established,7
63325,172,Established,7
63326,1898,Established,11
63327,1124,Established,7
63328,2113,Established,7
63329,1088,Established,7
63330,1101,Established,7
63331,56,Local,7
63332,56,Local,7
63333,771,Established,12
63334,771,Established,12
63335,209,Established,7
63336,328,Established,17
63337,522,Established,7
63338,56,Local,7
63339,56,Local,7
63340,212,Established,7
63341,1134,Established,7
63342,1041,Established,12
63343,1931,Established,7
63344,4503,Established,12
